Peak, Mid Distance, Warm Up,1,300, Free,1,200, Kick,1,200, Pull & Paddle, Main Session,5,100, Free,3,50, Free,7,50, Choice, Cool Down,1,600, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,200, Kick,1,200, Drill, Main Session,3,50, Free,3,50, Free,6,50, Free,4,50, IM, Cool Down,1,400, Free, Peak, Long Distance, Warm Up,1,300, Free,1,200, Kick,1,200, Drill, Main Session,3,300, Pull & Paddle,4,200, Pull & Paddle,7,200, IM, Cool Down,1,400, Free,,,,,,
Peak, Mid Distance, Warm Up,1,300, Free,1,200, Kick,1,200, Drill, Main Session,3,50, Free,7,50, Free,7,100, Pull & Paddle, Cool Down,1,200, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,200, Free,1,100, Kick,1,100, Kick, Main Session,4,50, Choice,3,50, IM,6,50, Choice, Cool Down,1,600, Free, Peak, Long Distance, Warm Up,1,200, Free,1,100, Kick,1,100, Kick, Main Session,3,200, Pull & Paddle,7,200, Pull & Paddle,7,200, IM,6,300, Free, Cool Down,1,400, Free,,,,,,
Peak, Mid Distance, Warm Up,1,200, Free,1,100, Kick,1,100, Kick, Main Session,7,100, Pull & Paddle,7,50, Free,5,100, Choice, Cool Down,1,400, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,200, Free,1,100, Pull & Paddle,1,200, Drill, Main Session,7,50, Pull & Paddle,5,50, IM,7,50, IM,5,50, IM, Cool Down,1,600, Free, Peak, Long Distance, Warm Up,1,200, Free,1,100, Pull & Paddle,1,200, Drill, Main Session,4,200, Free,4,200, Choice,7,300, IM, Cool Down,1,600, Free,,,,,,
Peak, Mid Distance, Warm Up,1,200, Free,1,100, Pull & Paddle,1,200, Drill, Main Session,5,50, Choice,6,150, IM, Cool Down,1,600, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,200, Free,1,200, Pull & Paddle,1,200, Pull & Paddle, Main Session,6,50, IM,5,50, Choice, Cool Down,1,200, Free, Peak, Long Distance, Warm Up,1,200, Free,1,200, Pull & Paddle,1,200, Pull & Paddle, Main Session,4,200, IM,7,300, Free, Cool Down,1,200, Free,,,,,,,,,,,,,,,
Peak, Mid Distance, Warm Up,1,200, Free,1,200, Pull & Paddle,1,200, Pull & Paddle, Main Session,6,150, Choice,7,50, Free, Cool Down,1,600, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,100, Drill,1,100, Kick, Main Session,3,50, Free,5,50, Free,4,50, Choice,7,50, Choice, Cool Down,1,400, Free, Peak, Long Distance, Warm Up,1,300, Free,1,100, Drill,1,100, Kick, Main Session,3,300, Free,5,200, Choice,5,200, Free,6,200, Free,3,300, Pull & Paddle, Cool Down,1,600, Free
Peak, Mid Distance, Warm Up,1,300, Free,1,100, Drill,1,100, Kick, Main Session,6,50, IM,3,50, Choice, Cool Down,1,200, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,100, Kick,1,100, Pull & Paddle, Main Session,6,50, Choice,6,50, Pull & Paddle,5,50, Pull & Paddle, Cool Down,1,600, Free, Peak, Long Distance, Warm Up,1,300, Free,1,100, Kick,1,100, Pull & Paddle, Main Session,7,300, Free,6,300, Choice,6,200, Pull & Paddle,5,200, Choice,7,300, Choice, Cool Down,1,200, Free,,,
Peak, Mid Distance, Warm Up,1,300, Free,1,100, Kick,1,100, Pull & Paddle, Main Session,5,50, Free,7,100, Pull & Paddle, Cool Down,1,400, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,200, Free,1,100, Pull & Paddle,1,200, Kick, Main Session,3,50, Pull & Paddle,3,50, Pull & Paddle, Cool Down,1,600, Free, Peak, Long Distance, Warm Up,1,200, Free,1,100, Pull & Paddle,1,200, Kick, Main Session,6,200, IM,7,300, Choice,5,200, Free,6,300, Pull & Paddle, Cool Down,1,400, Free,,,,,,,,,
Peak, Mid Distance, Warm Up,1,200, Free,1,100, Pull & Paddle,1,200, Kick, Main Session,5,150, Choice,3,50, Choice, Cool Down,1,200, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,200, Drill,1,200, Kick, Main Session,5,50, Free,7,50, Free,7,50, Pull & Paddle, Cool Down,1,600, Free, Peak, Long Distance, Warm Up,1,300, Free,1,200, Drill,1,200, Kick, Main Session,6,200, Choice,7,200, Pull & Paddle,7,200, Choice,3,300, Pull & Paddle, Cool Down,1,200, Free,,,,,,
Peak, Mid Distance, Warm Up,1,300, Free,1,200, Drill,1,200, Kick, Main Session,7,150, IM,7,150, Choice,4,50, IM, Cool Down,1,600, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,200, Drill,1,200, Pull & Paddle, Main Session,5,50, Pull & Paddle,7,50, IM,5,50, Choice, Cool Down,1,200, Free, Peak, Long Distance, Warm Up,1,300, Free,1,200, Drill,1,200, Pull & Paddle, Main Session,4,300, Pull & Paddle,5,300, IM,6,300, Choice, Cool Down,1,400, Free,,,,,,,,,
Peak, Mid Distance, Warm Up,1,300, Free,1,200, Drill,1,200, Pull & Paddle, Main Session,4,150, Free,4,150, Free,4,50, Free, Cool Down,1,600, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,200, Free,1,100, Drill,1,100, Pull & Paddle, Main Session,7,50, Pull & Paddle,3,50, IM, Cool Down,1,400, Free, Peak, Long Distance, Warm Up,1,200, Free,1,100, Drill,1,100, Pull & Paddle, Main Session,4,300, IM,3,300, Pull & Paddle, Cool Down,1,400, Free,,,,,,,,,,,,,,,
Peak, Mid Distance, Warm Up,1,200, Free,1,100, Drill,1,100, Pull & Paddle, Main Session,6,50, IM,5,100, IM, Cool Down,1,600, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,100, Pull & Paddle,1,200, Drill, Main Session,6,50, IM,7,50, Pull & Paddle,6,50, Pull & Paddle,4,50, IM, Cool Down,1,600, Free, Peak, Long Distance, Warm Up,1,300, Free,1,100, Pull & Paddle,1,200, Drill, Main Session,4,300, Free,7,200, Free,6,200, Choice,3,300, Pull & Paddle, Cool Down,1,600, Free,,,
Peak, Mid Distance, Warm Up,1,300, Free,1,100, Pull & Paddle,1,200, Drill, Main Session,4,150, Free,3,150, Pull & Paddle,7,50, Free, Cool Down,1,600, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,200, Pull & Paddle,1,100, Pull & Paddle, Main Session,3,50, Choice,5,50, Free, Cool Down,1,600, Free, Peak, Long Distance, Warm Up,1,300, Free,1,200, Pull & Paddle,1,100, Pull & Paddle, Main Session,7,300, IM,3,300, Choice,7,300, IM, Cool Down,1,200, Free,,,,,,,,,,,,
Peak, Mid Distance, Warm Up,1,300, Free,1,200, Pull & Paddle,1,100, Pull & Paddle, Main Session,5,100, Free,4,50, Free, Cool Down,1,200, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,200, Free,1,100, Pull & Paddle,1,200, Kick, Main Session,6,50, Choice,3,50, Free, Cool Down,1,600, Free, Peak, Long Distance, Warm Up,1,200, Free,1,100, Pull & Paddle,1,200, Kick, Main Session,3,300, IM,4,300, Free,3,200, IM,3,300, Choice,5,200, Free, Cool Down,1,400, Free,,,,,,
Peak, Mid Distance, Warm Up,1,200, Free,1,100, Pull & Paddle,1,200, Kick, Main Session,4,100, Choice,7,50, Choice, Cool Down,1,400, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,100, Kick,1,100, Drill, Main Session,7,50, Pull & Paddle,6,50, Pull & Paddle, Cool Down,1,200, Free, Peak, Long Distance, Warm Up,1,300, Free,1,100, Kick,1,100, Drill, Main Session,6,300, Free,3,200, Free,6,300, Pull & Paddle,7,200, IM,5,200, IM, Cool Down,1,400, Free,,,,,,
Peak, Mid Distance, Warm Up,1,300, Free,1,100, Kick,1,100, Drill, Main Session,6,100, Free,7,50, Free,5,50, IM, Cool Down,1,200, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,200, Free,1,100, Drill,1,200, Kick, Main Session,7,50, Free,7,50, IM,3,50, Choice, Cool Down,1,200, Free, Peak, Long Distance, Warm Up,1,200, Free,1,100, Drill,1,200, Kick, Main Session,5,300, Pull & Paddle,4,200, Choice,5,200, Pull & Paddle,7,200, Choice,5,300, Free, Cool Down,1,600, Free,,,
Peak, Mid Distance, Warm Up,1,200, Free,1,100, Drill,1,200, Kick, Main Session,7,150, Free,5,100, Pull & Paddle, Cool Down,1,400, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,200, Free,1,200, Drill,1,100, Pull & Paddle, Main Session,5,50, Choice,5,50, Pull & Paddle, Cool Down,1,200, Free, Peak, Long Distance, Warm Up,1,200, Free,1,200, Drill,1,100, Pull & Paddle, Main Session,3,200, IM,3,200, Pull & Paddle,5,200, IM, Cool Down,1,600, Free,,,,,,,,,,,,
Peak, Mid Distance, Warm Up,1,200, Free,1,200, Drill,1,100, Pull & Paddle, Main Session,6,100, Pull & Paddle,4,50, IM, Cool Down,1,400, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,200, Kick,1,100, Kick, Main Session,5,50, Free,3,50, Choice,7,50, Pull & Paddle,3,50, Pull & Paddle, Cool Down,1,600, Free, Peak, Long Distance, Warm Up,1,300, Free,1,200, Kick,1,100, Kick, Main Session,7,200, Choice,5,200, Pull & Paddle,6,300, Pull & Paddle,3,200, Free, Cool Down,1,400, Free,,,
Peak, Mid Distance, Warm Up,1,300, Free,1,200, Kick,1,100, Kick, Main Session,5,100, IM,6,150, Choice, Cool Down,1,400, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,200, Free,1,200, Pull & Paddle,1,200, Kick, Main Session,6,50, Free,7,50, Free,6,50, Free,4,50, Free, Cool Down,1,600, Free, Peak, Long Distance, Warm Up,1,200, Free,1,200, Pull & Paddle,1,200, Kick, Main Session,6,300, IM,6,200, Choice, Cool Down,1,200, Free,,,,,,,,,
Peak, Mid Distance, Warm Up,1,200, Free,1,200, Pull & Paddle,1,200, Kick, Main Session,7,50, Choice,7,150, IM, Cool Down,1,600, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,100, Drill,1,100, Drill, Main Session,3,50, Pull & Paddle,3,50, IM,5,50, Free, Cool Down,1,200, Free, Peak, Long Distance, Warm Up,1,300, Free,1,100, Drill,1,100, Drill, Main Session,4,200, Pull & Paddle,6,200, Free,4,300, Pull & Paddle,4,300, Choice,4,300, Free, Cool Down,1,200, Free,,,
Peak, Mid Distance, Warm Up,1,300, Free,1,100, Drill,1,100, Drill, Main Session,4,100, Free,5,50, IM, Cool Down,1,400, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,100, Pull & Paddle,1,200, Pull & Paddle, Main Session,7,50, Free,6,50, Pull & Paddle, Cool Down,1,200, Free, Peak, Long Distance, Warm Up,1,300, Free,1,100, Pull & Paddle,1,200, Pull & Paddle, Main Session,4,300, Choice,4,300, IM,7,300, Free, Cool Down,1,400, Free,,,,,,,,,,,,
Peak, Mid Distance, Warm Up,1,300, Free,1,100, Pull & Paddle,1,200, Pull & Paddle, Main Session,5,100, Free,4,50, Free,5,100, Pull & Paddle, Cool Down,1,400, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,200, Free,1,100, Kick,1,200, Kick, Main Session,3,50, IM,7,50, IM, Cool Down,1,600, Free, Peak, Long Distance, Warm Up,1,200, Free,1,100, Kick,1,200, Kick, Main Session,7,200, Choice,5,300, Pull & Paddle,7,300, Free,4,200, IM,3,300, Free, Cool Down,1,200, Free,,,,,,
Peak, Mid Distance, Warm Up,1,200, Free,1,100, Kick,1,200, Kick, Main Session,4,100, Pull & Paddle,7,100, Choice, Cool Down,1,600, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,200, Free,1,200, Kick,1,100, Pull & Paddle, Main Session,5,50, Free,5,50, Free, Cool Down,1,600, Free, Peak, Long Distance, Warm Up,1,200, Free,1,200, Kick,1,100, Pull & Paddle, Main Session,4,300, IM,6,200, Choice,5,200, Choice,7,200, Free,4,200, Pull & Paddle, Cool Down,1,400, Free,,,,,,
Peak, Mid Distance, Warm Up,1,200, Free,1,200, Kick,1,100, Pull & Paddle, Main Session,3,150, Free,7,50, IM,6,50, Pull & Paddle, Cool Down,1,200, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,100, Pull & Paddle,1,100, Drill, Main Session,6,50, Choice,5,50, Pull & Paddle,3,50, Choice,3,50, Choice, Cool Down,1,400, Free, Peak, Long Distance, Warm Up,1,300, Free,1,100, Pull & Paddle,1,100, Drill, Main Session,6,200, Choice,6,200, Free,6,300, IM,4,200, IM,5,200, IM, Cool Down,1,600, Free
Peak, Mid Distance, Warm Up,1,300, Free,1,100, Pull & Paddle,1,100, Drill, Main Session,6,50, Choice,7,150, IM, Cool Down,1,200, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,200, Free,1,200, Drill,1,100, Drill, Main Session,7,50, Free,6,50, Free,5,50, Free,5,50, Pull & Paddle, Cool Down,1,400, Free, Peak, Long Distance, Warm Up,1,200, Free,1,200, Drill,1,100, Drill, Main Session,4,300, IM,3,300, IM,3,300, Free,4,200, Free,6,300, IM, Cool Down,1,200, Free
Peak, Mid Distance, Warm Up,1,200, Free,1,200, Drill,1,100, Drill, Main Session,5,50, IM,5,150, Pull & Paddle, Cool Down,1,200, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,200, Kick,1,200, Pull & Paddle, Main Session,4,50, Choice,4,50, Pull & Paddle,6,50, Pull & Paddle, Cool Down,1,400, Free, Peak, Long Distance, Warm Up,1,300, Free,1,200, Kick,1,200, Pull & Paddle, Main Session,4,300, Free,6,300, Free,4,200, Choice,6,300, IM, Cool Down,1,200, Free,,,,,,
Peak, Mid Distance, Warm Up,1,300, Free,1,200, Kick,1,200, Pull & Paddle, Main Session,3,100, Free,5,50, Pull & Paddle,4,150, Choice, Cool Down,1,600, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,200, Free,1,200, Kick,1,100, Kick, Main Session,6,50, Pull & Paddle,7,50, IM,3,50, Pull & Paddle, Cool Down,1,400, Free, Peak, Long Distance, Warm Up,1,200, Free,1,200, Kick,1,100, Kick, Main Session,5,300, Free,5,200, Pull & Paddle,3,200, Choice, Cool Down,1,600, Free,,,,,,,,,
Peak, Mid Distance, Warm Up,1,200, Free,1,200, Kick,1,100, Kick, Main Session,6,150, Choice,7,50, Free, Cool Down,1,400, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,100, Kick,1,100, Drill, Main Session,3,50, Free,4,50, Pull & Paddle,3,50, Pull & Paddle, Cool Down,1,600, Free, Peak, Long Distance, Warm Up,1,300, Free,1,100, Kick,1,100, Drill, Main Session,5,200, Free,7,200, IM,4,300, Free,6,300, IM, Cool Down,1,600, Free,,,,,,
Peak, Mid Distance, Warm Up,1,300, Free,1,100, Kick,1,100, Drill, Main Session,3,50, Choice,6,50, Pull & Paddle, Cool Down,1,600, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,200, Pull & Paddle,1,200, Kick, Main Session,7,50, Choice,4,50, Free,7,50, IM, Cool Down,1,400, Free, Peak, Long Distance, Warm Up,1,300, Free,1,200, Pull & Paddle,1,200, Kick, Main Session,5,300, Pull & Paddle,3,200, Choice, Cool Down,1,200, Free,,,,,,,,,,,,
Peak, Mid Distance, Warm Up,1,300, Free,1,200, Pull & Paddle,1,200, Kick, Main Session,3,50, Pull & Paddle,6,50, Choice,6,150, IM, Cool Down,1,600, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,100, Pull & Paddle,1,200, Pull & Paddle, Main Session,7,50, Pull & Paddle,7,50, IM,6,50, Choice, Cool Down,1,400, Free, Peak, Long Distance, Warm Up,1,300, Free,1,100, Pull & Paddle,1,200, Pull & Paddle, Main Session,4,300, Free,7,200, IM,4,200, Pull & Paddle,5,300, IM, Cool Down,1,600, Free,,,,,,
Peak, Mid Distance, Warm Up,1,300, Free,1,100, Pull & Paddle,1,200, Pull & Paddle, Main Session,7,100, Pull & Paddle,4,50, IM, Cool Down,1,600, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,100, Pull & Paddle,1,200, Kick, Main Session,5,50, Choice,6,50, Pull & Paddle,6,50, Choice, Cool Down,1,200, Free, Peak, Long Distance, Warm Up,1,300, Free,1,100, Pull & Paddle,1,200, Kick, Main Session,4,200, Free,4,200, Choice,5,200, Pull & Paddle,4,200, Pull & Paddle, Cool Down,1,400, Free,,,,,,
Peak, Mid Distance, Warm Up,1,300, Free,1,100, Pull & Paddle,1,200, Kick, Main Session,3,150, Pull & Paddle,6,100, IM,3,100, Free, Cool Down,1,600, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,100, Pull & Paddle,1,200, Pull & Paddle, Main Session,5,50, Choice,4,50, Pull & Paddle,4,50, Choice, Cool Down,1,400, Free, Peak, Long Distance, Warm Up,1,300, Free,1,100, Pull & Paddle,1,200, Pull & Paddle, Main Session,7,300, IM,4,200, Free,6,200, Free,3,200, Pull & Paddle,6,300, IM, Cool Down,1,600, Free,,,
Peak, Mid Distance, Warm Up,1,300, Free,1,100, Pull & Paddle,1,200, Pull & Paddle, Main Session,3,100, Pull & Paddle,5,150, IM, Cool Down,1,600, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,200, Free,1,100, Drill,1,100, Drill, Main Session,6,50, Pull & Paddle,3,50, Free, Cool Down,1,400, Free, Peak, Long Distance, Warm Up,1,200, Free,1,100, Drill,1,100, Drill, Main Session,6,200, Pull & Paddle,5,300, Choice, Cool Down,1,600, Free,,,,,,,,,,,,,,,
Peak, Mid Distance, Warm Up,1,200, Free,1,100, Drill,1,100, Drill, Main Session,4,50, Choice,6,100, Pull & Paddle,5,100, Choice, Cool Down,1,600, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,200, Free,1,100, Kick,1,200, Drill, Main Session,7,50, Pull & Paddle,3,50, Pull & Paddle, Cool Down,1,200, Free, Peak, Long Distance, Warm Up,1,200, Free,1,100, Kick,1,200, Drill, Main Session,4,300, Choice,7,200, Choice, Cool Down,1,400, Free,,,,,,,,,,,,,,,
Peak, Mid Distance, Warm Up,1,200, Free,1,100, Kick,1,200, Drill, Main Session,3,50, IM,3,150, Pull & Paddle,7,50, Free, Cool Down,1,400, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,200, Free,1,200, Kick,1,200, Pull & Paddle, Main Session,6,50, Free,6,50, Pull & Paddle, Cool Down,1,400, Free, Peak, Long Distance, Warm Up,1,200, Free,1,200, Kick,1,200, Pull & Paddle, Main Session,6,200, Choice,5,300, Pull & Paddle,7,200, IM,3,300, Pull & Paddle, Cool Down,1,400, Free,,,,,,,,,
Peak, Mid Distance, Warm Up,1,200, Free,1,200, Kick,1,200, Pull & Paddle, Main Session,7,50, Choice,3,100, Free,5,50, Pull & Paddle, Cool Down,1,200, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,200, Free,1,100, Drill,1,100, Kick, Main Session,4,50, IM,6,50, Pull & Paddle, Cool Down,1,400, Free, Peak, Long Distance, Warm Up,1,200, Free,1,100, Drill,1,100, Kick, Main Session,3,200, Free,5,200, IM,4,200, Free,3,300, Choice,4,200, Free, Cool Down,1,400, Free,,,,,,
Peak, Mid Distance, Warm Up,1,200, Free,1,100, Drill,1,100, Kick, Main Session,6,100, Free,4,50, IM, Cool Down,1,600, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,200, Kick,1,200, Drill, Main Session,6,50, Choice,3,50, Pull & Paddle,7,50, Choice, Cool Down,1,400, Free, Peak, Long Distance, Warm Up,1,300, Free,1,200, Kick,1,200, Drill, Main Session,7,200, Free,6,300, IM,6,300, Free, Cool Down,1,200, Free,,,,,,,,,
Peak, Mid Distance, Warm Up,1,300, Free,1,200, Kick,1,200, Drill, Main Session,5,50, Choice,3,50, Choice,3,50, IM, Cool Down,1,600, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,200, Free,1,100, Pull & Paddle,1,200, Pull & Paddle, Main Session,7,50, Free,7,50, Choice,7,50, Choice,3,50, Free, Cool Down,1,600, Free, Peak, Long Distance, Warm Up,1,200, Free,1,100, Pull & Paddle,1,200, Pull & Paddle, Main Session,7,200, IM,3,200, Pull & Paddle, Cool Down,1,600, Free,,,,,,,,,
Peak, Mid Distance, Warm Up,1,200, Free,1,100, Pull & Paddle,1,200, Pull & Paddle, Main Session,4,50, Choice,5,100, Choice,6,50, IM, Cool Down,1,600, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,200, Pull & Paddle,1,100, Pull & Paddle, Main Session,6,50, Choice,6,50, Free, Cool Down,1,600, Free, Peak, Long Distance, Warm Up,1,300, Free,1,200, Pull & Paddle,1,100, Pull & Paddle, Main Session,6,300, Choice,7,300, Free,5,200, Free,6,200, Choice,5,300, Pull & Paddle, Cool Down,1,600, Free,,,,,,
Peak, Mid Distance, Warm Up,1,300, Free,1,200, Pull & Paddle,1,100, Pull & Paddle, Main Session,4,100, Free,7,100, Free,4,100, Free, Cool Down,1,200, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,100, Drill,1,200, Kick, Main Session,7,50, Free,6,50, Free,4,50, Free,7,50, IM, Cool Down,1,200, Free, Peak, Long Distance, Warm Up,1,300, Free,1,100, Drill,1,200, Kick, Main Session,4,200, Pull & Paddle,4,300, Free,7,300, IM, Cool Down,1,400, Free,,,,,,
Peak, Mid Distance, Warm Up,1,300, Free,1,100, Drill,1,200, Kick, Main Session,3,100, IM,4,150, IM,4,100, Pull & Paddle, Cool Down,1,400, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,100, Pull & Paddle,1,100, Pull & Paddle, Main Session,3,50, IM,5,50, IM,5,50, Free, Cool Down,1,400, Free, Peak, Long Distance, Warm Up,1,300, Free,1,100, Pull & Paddle,1,100, Pull & Paddle, Main Session,5,200, Choice,5,300, IM,6,300, Free, Cool Down,1,600, Free,,,,,,,,,
Peak, Mid Distance, Warm Up,1,300, Free,1,100, Pull & Paddle,1,100, Pull & Paddle, Main Session,3,50, Choice,7,100, IM, Cool Down,1,400, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,100, Drill,1,100, Drill, Main Session,6,50, IM,3,50, Pull & Paddle,5,50, Pull & Paddle, Cool Down,1,600, Free, Peak, Long Distance, Warm Up,1,300, Free,1,100, Drill,1,100, Drill, Main Session,4,200, Pull & Paddle,3,200, Choice, Cool Down,1,400, Free,,,,,,,,,,,,
Peak, Mid Distance, Warm Up,1,300, Free,1,100, Drill,1,100, Drill, Main Session,3,150, Free,5,150, Choice, Cool Down,1,400, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,200, Drill,1,100, Drill, Main Session,4,50, IM,4,50, Free,4,50, Pull & Paddle,3,50, Choice, Cool Down,1,400, Free, Peak, Long Distance, Warm Up,1,300, Free,1,200, Drill,1,100, Drill, Main Session,4,200, Free,7,200, IM,7,200, IM,3,200, Pull & Paddle,7,300, IM, Cool Down,1,400, Free
Peak, Mid Distance, Warm Up,1,300, Free,1,200, Drill,1,100, Drill, Main Session,6,150, Pull & Paddle,6,100, IM,6,150, Choice, Cool Down,1,600, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,100, Pull & Paddle,1,100, Drill, Main Session,7,50, Pull & Paddle,6,50, Pull & Paddle, Cool Down,1,200, Free, Peak, Long Distance, Warm Up,1,300, Free,1,100, Pull & Paddle,1,100, Drill, Main Session,6,300, IM,3,300, IM,3,200, Choice,3,300, IM,5,300, Choice, Cool Down,1,600, Free,,,,,,
Peak, Mid Distance, Warm Up,1,300, Free,1,100, Pull & Paddle,1,100, Drill, Main Session,5,100, Free,6,50, Choice,6,50, Choice, Cool Down,1,600, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,300, Free,1,100, Drill,1,100, Pull & Paddle, Main Session,5,50, Pull & Paddle,3,50, Choice,7,50, Choice,4,50, Choice, Cool Down,1,600, Free, Peak, Long Distance, Warm Up,1,300, Free,1,100, Drill,1,100, Pull & Paddle, Main Session,6,200, IM,3,300, IM,7,300, IM,4,300, IM, Cool Down,1,600, Free,,,
Peak, Mid Distance, Warm Up,1,300, Free,1,100, Drill,1,100, Pull & Paddle, Main Session,5,150, IM,4,100, Pull & Paddle,7,150, Pull & Paddle, Cool Down,1,600, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak, Sprint, Warm Up,1,200, Free,1,100, Drill,1,100, Kick, Main Session,4,50, Pull & Paddle,4,50, Choice,6,50, IM,5,50, Free, Cool Down,1,400, Free, Peak, Long Distance, Warm Up,1,200, Free,1,100, Drill,1,100, Kick, Main Session,6,200, Pull & Paddle,5,300, Pull & Paddle,6,300, IM, Cool Down,1,200, Free,,,,,,
Peak, Mid Distance, Warm Up,1,200, Free,1,100, Drill,1,100, Kick, Main Session,4,50, IM,5,150, Pull & Paddle,5,150, Choice, Cool Down,1,400, Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
